id,name,gene_name,description,go_classification,general_function,specific_function,pathway,reaction,cellular_location,signals,transmembrane_regions,molecular_weight,theoretical_pi,locus,chromosome,uniprot_name,uniprot_id,pdb_id,genbank_protein_id,genbank_gene_id,genecard_id,genatlas_id,hgnc_id,hprd_id,organism,general_citations,comments,creator_id,updater_id,created_at,updated_at
151,Acetylcholinesterase,ACHE,,,,,,,,,,,,,,,P22303,,,,,,,,,,,,,2015-02-23 22:48:27 UTC,2015-02-23 22:48:27 UTC
152,Cholinesterase,BCHE,,,,,,,,,,,,,,,P06276,,,,,,,,,,,,,2015-02-23 22:48:27 UTC,2015-02-23 22:48:27 UTC
153,Choline-phosphate cytidylyltransferase B,PCYT1B,,,,,,,,,,,,,,,Q9Y5K3,,,,,,,,,,,,,2015-02-23 22:48:27 UTC,2015-02-23 22:48:27 UTC
154,Choline-phosphate cytidylyltransferase A,PCYT1A,,,,,,,,,,,,,,,P49585,,,,,,,,,,,,,2015-02-23 22:48:28 UTC,2015-02-23 22:48:28 UTC
155,Choline/ethanolamine kinase,CHKB,,,,,,,,,,,,,,,Q9Y259,,,,,,,,,,,,,2015-02-23 22:48:28 UTC,2015-02-23 22:48:28 UTC
156,Choline kinase alpha,CHKA,,,,,,,,,,,,,,,P35790,,,,,,,,,,,,,2015-02-23 22:48:28 UTC,2015-02-23 22:48:28 UTC
157,Phospholipase D3,PLD3,,,,,,,,,,,,,,,Q8IV08,,,,,,,,,,,,,2015-02-23 22:48:28 UTC,2015-02-23 22:48:28 UTC
158,Phospholipase D4,PLD4,,,,,,,,,,,,,,,Q96BZ4,,,,,,,,,,,,,2015-02-23 22:48:28 UTC,2015-02-23 22:48:28 UTC
159,Phospholipase D6,PLD6,,,,,,,,,,,,,,,Q8N2A8,,,,,,,,,,,,,2015-02-23 22:48:28 UTC,2015-02-23 22:48:28 UTC
160,Glutathione S-transferase Mu 2,GSTM2,,,,,,,,,,,,,,,P28161,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
161,Glutathione S-transferase Mu 1,GSTM1,,,,,,,,,,,,,,,P09488,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
162,Glutathione S-transferase kappa 1,GSTK1,,,,,,,,,,,,,,,Q9Y2Q3,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
163,Microsomal glutathione S-transferase 3,MGST3,,,,,,,,,,,,,,,O14880,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
164,Glutathione S-transferase A1,GSTA1,,,,,,,,,,,,,,,P08263,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
165,Microsomal glutathione S-transferase 1,MGST1,,,,,,,,,,,,,,,P10620,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
166,Glutathione S-transferase Mu 4,GSTM4,,,,,,,,,,,,,,,Q03013,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
167,Glutathione S-transferase Mu 5,GSTM5,,,,,,,,,,,,,,,P46439,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
168,Microsomal glutathione S-transferase 2,MGST2,,,,,,,,,,,,,,,Q99735,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
169,Glutathione S-transferase A5,GSTA5,,,,,,,,,,,,,,,Q7RTV2,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
170,Glutathione S-transferase A3,GSTA3,,,,,,,,,,,,,,,Q16772,,,,,,,,,,,,,2015-02-23 22:49:19 UTC,2015-02-23 22:49:19 UTC
171,Glutathione S-transferase A4,GSTA4,,,,,,,,,,,,,,,O15217,,,,,,,,,,,,,2015-02-23 22:49:20 UTC,2015-02-23 22:49:20 UTC
172,Glutathione S-transferase omega-2,GSTO2,,,,,,,,,,,,,,,Q9H4Y5,,,,,,,,,,,,,2015-02-23 22:49:20 UTC,2015-02-23 22:49:20 UTC
173,Serum paraoxonase/lactonase 3,PON3,,,,,,,,,,,,,,,Q15166,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
174,Serum paraoxonase/arylesterase 1,PON1,,,,,,,,,,,,,,,P27169,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
175,Serum paraoxonase/arylesterase 2,PON2,,,,,,,,,,,,,,,Q15165,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
176,Lysosomal acid phosphatase,ACP2,,,,,,,,,,,,,,,P11117,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
177,Sulfotransferase family cytosolic 2B member 1,SULT2B1,,,,,,,,,,,,,,,O00204,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
178,Alcohol dehydrogenase [NADP(+)],AKR1A1,,,,,,,,,,,,,,,P14550,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
179,3-mercaptopyruvate sulfurtransferase,MPST,,,,,,,,,,,,,,,P25325,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
180,Beta-glucuronidase,GUSB,,,,,,,,,,,,,,,P08236,,,,,,,,,,,,,2015-02-23 22:49:24 UTC,2015-02-23 22:49:24 UTC
181,Plasma alpha-L-fucosidase,FUCA2,,,,,,,,,,,,,,,Q9BTY2,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
182,Lecithin retinol acyltransferase,LRAT,,,,,,,,,,,,,,,O95237,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
183,Nuclear receptor subfamily 1 group I member 3,NR1I3,,,,,,,,,,,,,,,Q14994,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
184,Fatty acyl-CoA reductase 2,FAR2,,,,,,,,,,,,,,,Q96K12,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
185,Acyl-CoA wax alcohol acyltransferase 2,AWAT2,,,,,,,,,,,,,,,Q6E213,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
186,Testicular acid phosphatase,ACPT,,,,,,,,,,,,,,,Q9BZG2,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
187,Carboxylesterase 5A,CES5A,,,,,,,,,,,,,,,Q6NT32,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
188,Acid phosphatase-like protein 2,ACPL2,,,,,,,,,,,,,,,Q8TE99,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
189,Synaptic vesicle membrane protein VAT-1 homolog-like,VAT1L,,,,,,,,,,,,,,,Q9HCJ6,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
190,Quinone oxidoreductase PIG3,TP53I3,,,,,,,,,,,,,,,Q53FA7,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
191,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,,,,,,,,,,,,,,,Q99536,,,,,,,,,,,,,2015-02-23 22:49:25 UTC,2015-02-23 22:49:25 UTC
192,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,PAPSS1,,,,,,,,,,,,,,,O43252,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
193,Lactase-phlorizin hydrolase,LCT,,,,,,,,,,,,,,,P09848,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
194,Alpha-N-acetylgalactosaminidase,NAGA,,,,,,,,,,,,,,,P17050,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
195,Glycerol kinase 2,GK2,,,,,,,,,,,,,,,Q14410,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
196,Glycerol kinase,GK,,,,,,,,,,,,,,,P32189,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
197,Beta-galactosidase,GLB1,,,,,,,,,,,,,,,P16278,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
198,Hematopoietic prostaglandin D synthase,HPGDS,,,,,,,,,,,,,,,O60760,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
199,Glycophorin-B,GYPB,,,,,,,,,,,,,,,P06028,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
200,Glycodelin,PAEP,,,,,,,,,,,,,,,P09466,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
201,Putative glycerol kinase 3,GK3P,,,,,,,,,,,,,,,Q14409,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
202,Cardiolipin synthase,CRLS1,,,,,,,,,,,,,,,Q9UJA2,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
203,Putative glycerol kinase 5,GK5,,,,,,,,,,,,,,,Q6ZS86,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
204,Ectonucleotide pyrophosphatase/phosphodiesterase family member 6,ENPP6,,,,,,,,,,,,,,,Q6UWR7,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
205,Glycerophosphoinositol inositolphosphodiesterase GDPD2,GDPD2,,,,,,,,,,,,,,,Q9HCC8,,,,,,,,,,,,,2015-02-23 22:49:32 UTC,2015-02-23 22:49:32 UTC
206,Ethanolamine kinase 1,ETNK1,,,,,,,,,,,,,,,Q9HBU6,,,,,,,,,,,,,2015-02-23 22:49:57 UTC,2015-02-23 22:49:57 UTC
207,Phosphatidylserine synthase 1,PTDSS1,,,,,,,,,,,,,,,P48651,,,,,,,,,,,,,2015-02-23 22:49:57 UTC,2015-02-23 22:49:57 UTC
208,Fatty-acid amide hydrolase 1,FAAH,,,,,,,,,,,,,,,O00519,,,,,,,,,,,,,2015-02-23 22:49:57 UTC,2015-02-23 22:49:57 UTC
209,Phosphatidylserine synthase 2,PTDSS2,,,,,,,,,,,,,,,Q9BVG9,,,,,,,,,,,,,2015-02-23 22:49:57 UTC,2015-02-23 22:49:57 UTC
210,Ethanolamine kinase 2,ETNK2,,,,,,,,,,,,,,,Q9NVF9,,,,,,,,,,,,,2015-02-23 22:49:57 UTC,2015-02-23 22:49:57 UTC
211,Fatty-acid amide hydrolase 2,FAAH2,,,,,,,,,,,,,,,Q6GMR7,,,,,,,,,,,,,2015-02-23 22:49:57 UTC,2015-02-23 22:49:57 UTC
212,Asparagine synthetase [glutamine-hydrolyzing],ASNS,,,,,,,,,,,,,,,P08243,,,,,,,,,,,,,2015-02-23 22:50:29 UTC,2015-02-23 22:50:29 UTC
213,"Asparagine--tRNA ligase, cytoplasmic",NARS,,,,,,,,,,,,,,,O43776,,,,,,,,,,,,,2015-02-23 22:50:29 UTC,2015-02-23 22:50:29 UTC
214,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1,,,,,,,,,,,,,,,P04843,,,,,,,,,,,,,2015-02-23 22:50:29 UTC,2015-02-23 22:50:29 UTC
215,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,DDOST,,,,,,,,,,,,,,,P39656,,,,,,,,,,,,,2015-02-23 22:50:29 UTC,2015-02-23 22:50:29 UTC
216,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,RPN2,,,,,,,,,,,,,,,P04844,,,,,,,,,,,,,2015-02-23 22:50:29 UTC,2015-02-23 22:50:29 UTC
217,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,STT3A,,,,,,,,,,,,,,,P46977,,,,,,,,,,,,,2015-02-23 22:50:29 UTC,2015-02-23 22:50:29 UTC
218,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,DAD1,,,,,,,,,,,,,,,P61803,,,,,,,,,,,,,2015-02-23 22:50:29 UTC,2015-02-23 22:50:29 UTC
219,Isoaspartyl peptidase/L-asparaginase,ASRGL1,,,,,,,,,,,,,,,Q7L266,,,,,,,,,,,,,2015-02-23 22:50:30 UTC,2015-02-23 22:50:30 UTC
220,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,STT3B,,,,,,,,,,,,,,,Q8TCJ2,,,,,,,,,,,,,2015-02-23 22:50:30 UTC,2015-02-23 22:50:30 UTC
221,60 kDa lysophospholipase,ASPG,,,,,,,,,,,,,,,Q86U10,,,,,,,,,,,,,2015-02-23 22:50:30 UTC,2015-02-23 22:50:30 UTC
222,"Probable asparagine--tRNA ligase, mitochondrial",NARS2,,,,,,,,,,,,,,,Q96I59,,,,,,,,,,,,,2015-02-23 22:50:30 UTC,2015-02-23 22:50:30 UTC
223,6-phosphogluconolactonase,PGLS,,,,,,,,,,,,,,,O95336,,,,,,,,,,,,,2015-02-23 22:52:58 UTC,2015-02-23 22:52:58 UTC
224,Glucose-6-phosphate 1-dehydrogenase,G6PD,,,,,,,,,,,,,,,P11413,,,,,,,,,,,,,2015-02-23 22:52:58 UTC,2015-02-23 22:52:58 UTC
225,Sulfotransferase 1A1,SULT1A1,,,,,,,,,,,,,,,P50225,,,,,,,,,,,,,2015-02-23 22:52:58 UTC,2015-02-23 22:52:58 UTC
226,Sulfotransferase 1A2,SULT1A2,,,,,,,,,,,,,,,P50226,,,,,,,,,,,,,2015-02-23 22:52:58 UTC,2015-02-23 22:52:58 UTC
227,Sulfotransferase 1A3/1A4,SULT1A3,,,,,,,,,,,,,,,P50224,,,,,,,,,,,,,2015-02-23 22:52:58 UTC,2015-02-23 22:52:58 UTC
228,"6-phosphogluconate dehydrogenase, decarboxylating",PGD,,,,,,,,,,,,,,,P52209,,,,,,,,,,,,,2015-02-23 22:52:58 UTC,2015-02-23 22:52:58 UTC
229,Beta-1 adrenergic receptor,ADRB1,,,,,,,,,,,,,,,P08588,,,,,,,,,,,,,2015-02-23 22:53:04 UTC,2015-02-23 22:53:04 UTC
230,Beta-2 adrenergic receptor,ADRB2,,,,,,,,,,,,,,,P07550,,,,,,,,,,,,,2015-02-23 22:53:04 UTC,2015-02-23 22:53:04 UTC
231,Serotonin N-acetyltransferase,AANAT,,,,,,,,,,,,,,,Q16613,,,,,,,,,,,,,2015-02-23 22:53:33 UTC,2015-02-23 22:53:33 UTC
232,Histidine ammonia-lyase,HAL,,,,,,,,,,,,,,,P42357,,,,,,,,,,,,,2015-02-23 22:53:36 UTC,2015-02-23 22:53:36 UTC
233,Dehydrogenase/reductase SDR family member 4,DHRS4,,,,,,,,,,,,,,,Q9BTZ2,,,,,,,,,,,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
234,Vitamin K-dependent protein S,PROS1,,,,,,,,,,,,,,,P07225,,,,,,,,,,,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
235,Vitamin K-dependent protein Z,PROZ,,,,,,,,,,,,,,,P22891,,,,,,,,,,,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
236,Vitamin K epoxide reductase complex subunit 1,VKORC1,,,,,,,,,,,,,,,Q9BQB6,,,,,,,,,,,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
237,Vitamin K epoxide reductase complex subunit 1-like protein 1,VKORC1L1,,,,,,,,,,,,,,,Q8N0U8,,,,,,,,,,,,,2015-02-23 22:54:34 UTC,2015-02-23 22:54:34 UTC
238,G-protein coupled receptor 109B,GPR109B,,,,,,,,,,,,,,,P49019,,,,,,,,,,,,,2015-02-23 22:55:46 UTC,2015-02-23 22:55:46 UTC
239,G-protein coupled receptor 109A,GPR109A,,,,,,,,,,,,,,,Q8TDS4,,,,,,,,,,,,,2015-02-23 22:55:46 UTC,2015-02-23 22:55:46 UTC
240,Purine nucleoside phosphorylase,PNP,,,,,,,,,,,,,,,P00491,,,,,,,,,,,,,2015-02-23 22:55:46 UTC,2015-02-23 22:55:46 UTC
241,V-type proton ATPase catalytic subunit A,ATP6V1A,,,,,,,,,,,,,,,P38606,,,,,,,,,,,,,2015-02-23 22:55:54 UTC,2015-02-23 22:55:54 UTC
242,Receptor-type tyrosine-protein phosphatase S,PTPRS,,,,,,,,,,,,,,,Q13332,,,,,,,,,,,,,2015-02-23 22:55:54 UTC,2015-02-23 22:55:54 UTC
243,"Fumarate hydratase, mitochondrial",FH,,,,,,,,,,,,,,,P07954,,,,,,,,,,,,,2015-02-23 22:56:31 UTC,2015-02-23 22:56:31 UTC
244,Rhodopsin,RHO,,,,,,,,,,,,,,,P08100,,,,,,,,,,,,,2015-02-23 22:57:18 UTC,2015-02-23 22:57:18 UTC
245,V-type proton ATPase subunit C 1,ATP6V1C1,,,,,,,,,,,,,,,P21283,,,,,,,,,,,,,2015-02-23 22:57:38 UTC,2015-02-23 22:57:38 UTC
246,Prostatic acid phosphatase,ACPP,,,,,,,,,,,,,,,P15309,,,,,,,,,,,,,2015-02-23 22:57:44 UTC,2015-02-23 22:57:44 UTC
247,Lysophosphatidic acid phosphatase type 6,ACP6,,,,,,,,,,,,,,,Q9NPH0,,,,,,,,,,,,,2015-02-23 22:57:44 UTC,2015-02-23 22:57:44 UTC
248,Putative uncharacterized protein ACP1,ACP1,,,,,,,,,,,,,,,B5MCC7,,,,,,,,,,,,,2015-02-23 22:57:44 UTC,2015-02-23 22:57:44 UTC
249,Trehalase,TREH,,,,,,,,,,,,,,,O43280,,,,,,,,,,,,,2015-02-23 22:57:46 UTC,2015-02-23 22:57:46 UTC
250,Glycogen debranching enzyme,AGL,,,,,,,,,,,,,,,P35573,,,,,,,,,,,,,2015-02-23 22:58:07 UTC,2015-02-23 22:58:07 UTC
251,"Glycogen phosphorylase, liver form",PYGL,,,,,,,,,,,,,,,P06737,,,,,,,,,,,,,2015-02-23 22:58:07 UTC,2015-02-23 22:58:07 UTC
252,"Glycogen phosphorylase, muscle form",PYGM,,,,,,,,,,,,,,,P11217,,,,,,,,,,,,,2015-02-23 22:58:07 UTC,2015-02-23 22:58:07 UTC
253,"Glycogen phosphorylase, brain form",PYGB,,,,,,,,,,,,,,,P11216,,,,,,,,,,,,,2015-02-23 22:58:07 UTC,2015-02-23 22:58:07 UTC
254,"Glycogen [starch] synthase, liver",GYS2,,,,,,,,,,,,,,,P54840,,,,,,,,,,,,,2015-02-23 22:58:07 UTC,2015-02-23 22:58:07 UTC
255,"Glycogen [starch] synthase, muscle",GYS1,,,,,,,,,,,,,,,P13807,,,,,,,,,,,,,2015-02-23 22:58:07 UTC,2015-02-23 22:58:07 UTC
256,"Sucrase-isomaltase, intestinal",SI,,,,,,,,,,,,,,,P14410,,,,,,,,,,,,,2015-02-23 22:58:09 UTC,2015-02-23 22:58:09 UTC
257,Lysosomal alpha-glucosidase,GAA,,,,,,,,,,,,,,,P10253,,,,,,,,,,,,,2015-02-23 22:58:09 UTC,2015-02-23 22:58:09 UTC
258,"Maltase-glucoamylase, intestinal",MGAM,,,,,,,,,,,,,,,O43451,,,,,,,,,,,,,2015-02-23 22:58:09 UTC,2015-02-23 22:58:09 UTC
259,Neutral alpha-glucosidase C,GANC,,,,,,,,,,,,,,,Q8TET4,,,,,,,,,,,,,2015-02-23 22:58:09 UTC,2015-02-23 22:58:09 UTC
260,L-xylulose reductase,DCXR,,,,,,,,,,,,,,,Q7Z4W1,,,,,,,,,,,,,2015-02-23 22:58:16 UTC,2015-02-23 22:58:16 UTC
261,"Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",DHDH,,,,,,,,,,,,,,,Q9UQ10,,,,,,,,,,,,,2015-02-23 22:58:18 UTC,2015-02-23 22:58:18 UTC
262,Alpha-lactalbumin,LALBA,,,,,,,,,,,,,,,P00709,,,,,,,,,,,,,2015-02-23 22:58:28 UTC,2015-02-23 22:58:28 UTC
263,N-acetylgalactosamine kinase,GALK2,,,,,,,,,,,,,,,Q01415,,,,,,,,,,,,,2015-02-23 22:58:48 UTC,2015-02-23 22:58:48 UTC
264,Galactokinase,GALK1,,,,,,,,,,,,,,,P51570,,,,,,,,,,,,,2015-02-23 22:58:48 UTC,2015-02-23 22:58:48 UTC
265,N-acylneuraminate cytidylyltransferase,CMAS,,,,,,,,,,,,,,,Q8NFW8,,,,,,,,,,,,,2015-02-23 22:58:51 UTC,2015-02-23 22:58:51 UTC
266,Glucosylceramidase,GBA,,,,,,,,,,,,,,,P04062,,,,,,,,,,,,,2015-02-23 22:59:10 UTC,2015-02-23 22:59:10 UTC
267,Glucokinase,GCK,,,,,,,,,,,,,,,P35557,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
268,Hexokinase-3,HK3,,,,,,,,,,,,,,,P52790,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
269,Hexokinase-2,HK2,,,,,,,,,,,,,,,P52789,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
270,Hexokinase-1,HK1,,,,,,,,,,,,,,,P19367,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
271,Insulin-like growth factor 1 receptor,IGF1R,,,,,,,,,,,,,,,P08069,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
272,Lysozyme C,LYZ,,,,,,,,,,,,,,,P61626,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
273,"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase",ALG3,,,,,,,,,,,,,,,Q92685,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
274,Dipeptidyl peptidase 4,DPP4,,,,,,,,,,,,,,,P27487,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
275,Cytokine receptor common subunit beta,CSF2RB,,,,,,,,,,,,,,,P32927,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
276,Heparin cofactor 2,SERPIND1,,,,,,,,,,,,,,,P05546,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
277,Beta-2-glycoprotein 1,APOH,,,,,,,,,,,,,,,P02749,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
278,Antithrombin-III,SERPINC1,,,,,,,,,,,,,,,P01008,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
279,Cation-independent mannose-6-phosphate receptor,IGF2R,,,,,,,,,,,,,,,P11717,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
280,Zinc-alpha-2-glycoprotein,AZGP1,,,,,,,,,,,,,,,P25311,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
281,Low-density lipoprotein receptor,LDLR,,,,,,,,,,,,,,,P01130,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
282,Cathepsin D,CTSD,,,,,,,,,,,,,,,P07339,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
283,Galectin-1,LGALS1,,,,,,,,,,,,,,,P09382,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
284,Sialic acid-binding Ig-like lectin 7,SIGLEC7,,,,,,,,,,,,,,,Q9Y286,,,,,,,,,,,,,2015-02-23 22:59:38 UTC,2015-02-23 22:59:38 UTC
285,Granzyme B,GZMB,,,,,,,,,,,,,,,P10144,,,,,,,,,,,,,2015-02-23 22:59:39 UTC,2015-02-23 22:59:39 UTC
286,Interferon beta precursor,IFNB1,,,,,,,,,,,,,,,P01574,,,,,,,,,,,,,2015-02-23 22:59:39 UTC,2015-02-23 22:59:39 UTC
287,N-acetylglucosamine-1-phosphotransferase subunits alpha/beta,GNPTAB,,,,,,,,,,,,,,,Q3T906,,,,,,,,,,,,,2015-02-23 22:59:39 UTC,2015-02-23 22:59:39 UTC
288,Carboxypeptidase D,CPD,,,,,,,,,,,,,,,O75976,,,,,,,,,,,,,2015-02-23 22:59:39 UTC,2015-02-23 22:59:39 UTC
289,Sialidase-2,NEU2,,,,,,,,,,,,,,,Q9Y3R4,,,,,,,,,,,,,2015-02-23 22:59:50 UTC,2015-02-23 22:59:50 UTC
290,Sialidase-4,NEU4,,,,,,,,,,,,,,,Q8WWR8,,,,,,,,,,,,,2015-02-23 22:59:50 UTC,2015-02-23 22:59:50 UTC
291,Sialidase-1,NEU1,,,,,,,,,,,,,,,Q99519,,,,,,,,,,,,,2015-02-23 22:59:50 UTC,2015-02-23 22:59:50 UTC
292,Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,GNE,,,,,,,,,,,,,,,Q9Y223,,,,,,,,,,,,,2015-02-23 22:59:50 UTC,2015-02-23 22:59:50 UTC
293,Sialic acid synthase,NANS,,,,,,,,,,,,,,,Q9NR45,,,,,,,,,,,,,2015-02-23 22:59:50 UTC,2015-02-23 22:59:50 UTC
294,Sialate O-acetylesterase,SIAE,,,,,,,,,,,,,,,Q9HAT2,,,,,,,,,,,,,2015-02-23 22:59:51 UTC,2015-02-23 22:59:51 UTC
295,N-acetylneuraminate lyase,NPL,,,,,,,,,,,,,,,Q9BXD5,,,,,,,,,,,,,2015-02-23 22:59:51 UTC,2015-02-23 22:59:51 UTC
296,7-dehydrocholesterol reductase,DHCR7,,,,,,,,,,,,,,,Q9UBM7,,,,,,,,,,,,,2015-02-23 23:00:32 UTC,2015-02-23 23:00:32 UTC
297,Nuclear receptor subfamily 0 group B member 1,NR0B1,,,,,,,,,,,,,,,P51843,,,,,,,,,,,,,2015-02-23 23:00:54 UTC,2015-02-23 23:00:54 UTC
298,Beta-2-microglobulin precursor [Contains: Beta-2-microglobulin variant pI 5.3],B2M,,,,,,,,,,,,,,,P61769,,,,,,,,,,,,,2015-02-23 23:01:33 UTC,2015-02-23 23:01:33 UTC
299,Bisphosphoglycerate mutase,BPGM,,,,,,,,,,,,,,,P07738,,,,,,,,,,,,,2015-02-23 23:01:34 UTC,2015-02-23 23:01:34 UTC
300,Phosphoglycerate mutase 2,PGAM2,,,,,,,,,,,,,,,P15259,,,,,,,,,,,,,2015-02-23 23:01:34 UTC,2015-02-23 23:01:34 UTC
301,Probable phosphoglycerate mutase 4,PGAM4,,,,,,,,,,,,,,,Q8N0Y7,,,,,,,,,,,,,2015-02-23 23:01:34 UTC,2015-02-23 23:01:34 UTC
302,Phosphoglycerate mutase 1,PGAM1,,,,,,,,,,,,,,,P18669,,,,,,,,,,,,,2015-02-23 23:01:34 UTC,2015-02-23 23:01:34 UTC
303,Glutathione peroxidase 7,GPX7,,,,,,,,,,,,,,,Q96SL4,,,,,,,,,,,,,2015-02-23 23:01:35 UTC,2015-02-23 23:01:35 UTC
304,Epididymal secretory glutathione peroxidase,GPX5,,,,,,,,,,,,,,,O75715,,,,,,,,,,,,,2015-02-23 23:01:35 UTC,2015-02-23 23:01:35 UTC
