id,ontology_term_id,synonym,external_id,external_srouce,parent_id,parent_source,comment,curator,created_at,updated_at
4358,8232,Benign paroxysmal positional vertigo,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4359,8974,Gluco-glycinuria,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4360,8823,"Addison disease, x-linked",,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4361,8823,"Adrenal hypolasia, congenital",,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4362,8823,Ahc,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4363,10096, erythrocyte,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4364,10096,Rbc,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4365,8772,Mood swings,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4366,8270,Allergic reaction,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4367,9879,Opioid receptor antagonist,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4368,9259,Psyhcotropic agent,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4369,9259,Psychoactive agent,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4370,9107,Aphd,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4371,9107,Apparent pregnene hydroxylation deficiency,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4372,8811,Aez,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4373,8811,Brandt syndrome,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4374,8811,Danbolt-cross syndrome,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4375,8811,Congenital zinc deficiency,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4376,7764,Intra-muscular,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4377,9100,Peroxisomal disorder factor 7,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4378,9733,Anti papillomic,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4379,7890,Mammary gland,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4380,9201,Allergic agent,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4381,9170,Tyrosinaemia type iii,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4382,8859,Bep,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4383,8859,Bph,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4384,8859,Benign enlargement of the prostate,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4385,8859,Nodular hyperplasia,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4386,8859,Benign prostatic hypertrophy,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4387,8859,Benign prostatic hypertrophy (bph),,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4388,9822,Cologne,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4389,9708,Anti cardiospasmic,,,,,,,2018-02-27 00:23:48 UTC,2018-02-27 00:23:48 UTC
4390,9178,Lightheaded,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4391,9178,Unsteady,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4392,8604,Aadc deficiency,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4393,9698,Anti atherotic,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4394,8571,Hhh syndrome,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4395,8571,Hyperonithinemia-hyperammonemia-homocitrullinuria syndrome,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4396,9144,Bacterial overgrowth,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4397,9144,Sibo,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4398,9144,Small intestinal bacterial overgrowth,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4399,9144,Small intestinal bacterial overgrowth syndrome,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4400,9144,Sbbos,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4401,8417,Hf,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4402,8523,Dpd deficiency,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4403,8523,Dihydropyrimidine dehydrogenase (dpd) deficiency,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4404,7930,Bronchi,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4405,8600,Postnatal depression,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4406,8600,Ppd,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4407,9165,Fish malodor syndrome,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4408,9165,Fish odor syndrome,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4409,9165,Tmau,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4410,9800,Anti infective,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4411,9800,Antiinfective,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4412,9800,Anti-infective agent,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4413,8453,Gallstone disease,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4414,8453,Gall-bladder disease,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4415,7967,Cytoplasmic membrane-enclosed vesicle lumen,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4416,7967,Cytoplasmic membrane-bounded vesicle lumen,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4417,9028,"Refsum disease, infantile form",,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4418,9028,"Phytanic acid oxidase dificiency, infantile",,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4419,9028,Ird,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4420,9028,Infantile phytanic acid storage disease,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4421,9878,Opioid receptor agonist,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4422,8440,Depersonalization syndrome,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4423,9250,Anti-pyretic,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4424,9250,Antipyretic,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4425,8160,Wernicke's disease,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4426,8160,Wernicke's encephalopathy,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4427,9168,Tyrosinaemia type i,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4428,10044,Tumor expansion,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4429,9431,Anti-cracking agent,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4430,9431,Anti cracking agent,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4431,8846,Sterile meningitis,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4432,8205,Myocardial ischaemia,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4433,8205,Ihd,,,,,,,2018-02-27 00:23:49 UTC,2018-02-27 00:23:49 UTC
4434,8205,Ischaemic heart disease,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4435,8606,Gk1 deficiency,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4436,8606,Hyperglycerolemia,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4437,7975,Er,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4438,8347,Urinary urgency,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4439,8971,Hypoglykemia due to glucagon deficiency,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4440,9157,Bilateral testicular adrenal rest tumors,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4441,9737,Anti plasmodial,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4442,7908,Brain hemisphere,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4443,7908,Cerebral,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4444,7908,Cerebral hemisphere,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4445,7908,Cerebral hemispheres,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4446,9256,Vasoconstrictor,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4447,9298,Anti anginal,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4448,9298,Anti-anginal,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4449,9989,Cytolytic process,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4450,10113,Restricted diffusion,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4451,7988,Adhesion plaque,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4452,7988,Hemi-adherens junction,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4453,7988,Focal contact,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4454,8817,Aml,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4455,9744,Anti rhinoviral,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4456,8033,Peroxisomal lumen,,,,,,,2018-02-27 00:23:50 UTC,2018-02-27 00:23:50 UTC
4457,8626,Hv,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4458,9045,"Encephalopathy, necrotizing",,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4459,9045,"Necrotizing encephalopathy, infantile subacute, of leigh",,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4460,9045,Sne,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4461,7774,Gramineae,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4462,8154,Cholangioma cancer,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4463,8154,Cholangioma,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4464,9838,Effective agent,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4465,8847,Agu,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4466,7758,Intra-thecal,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4467,7785,Baker's yeast,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4468,8845,Hyperargininemia,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4469,8845,Arg1 deficiency,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4470,7933,Inner membrane,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4471,9075,Lnb,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4472,7798,Dam water,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4473,7798,Pond water,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4474,8953,Fms,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4475,8953,Fibrositis,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4476,8953,Fibromyositis,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4477,8953,Fibromyalgia syndrome,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4478,9749,Antiseptic,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4479,8451,Gastric cancer,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4480,8686,Asp,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4481,9070,Msa,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4482,9506,Anti-fume agent,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4483,8612,Ketotic glycinemia,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4484,8612,Propionyl-coa carboxylase deficiency,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4485,8612,Propionic aciduria,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4486,8876,Cpr,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4487,9139,Short gut syndrome,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4488,9139,Short gut,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4489,9139,Sbs,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4490,9994,Type ii pcd,,,,,,,2018-02-27 00:23:51 UTC,2018-02-27 00:23:51 UTC
4491,9753,Anti streptococcic,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4492,8968,Gdm,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4493,8968,Gestational diabetes mellitus,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4494,8802,Hydroxymethylglutaric aciduria,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4495,8802,Hmg-coa lyase deficiency,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4496,9647,Anti anorexic,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4497,9647,Anti-anorexic,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4498,8444,Ovarian neoplasm,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4499,8471,Fmf,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4500,8471,Mediterranean fever,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4501,9146,7-dehydrocholesterol reductase deficiency,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4502,9146,Slos,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4503,8858,Benign gynaecological disease,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4504,9964,Glucose transport inhibition,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4505,9137,Endotoxic shock,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4506,9703,Anti bradyarrhythmic,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4507,8556,Tc ii deficiency,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4508,8556,Tcn2 deficiency,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4509,8556,Hereditary partial transcobalamin ii deficiency,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4510,8837,Lazy eye,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4511,8905,Convulsions,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4512,9653,Antiparkinson's,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4513,9653,Anti-parkinson,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4514,9653,Anti parkinson,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4515,9064,Adhd,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4516,8568,Lpi,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4517,8568,Familial protein intolerance,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4518,8568,Hyperdibasic aminoaciduria type 2,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4519,9175,Vitamin d-resistant english disease,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4520,9175,Hypophosphatemic english disease,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4521,9175,Vitamin d-resistant rickets,,,,,,,2018-02-27 00:23:52 UTC,2018-02-27 00:23:52 UTC
4522,9175,Hypophosphatemic rickets,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4523,9063,Mci,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4524,10059,Sensory process,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4525,9087,Vitamin b5 deficiency,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4526,7962,Coated pit,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4527,9707,Anti carcinomic,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4528,9751,Anti shingles,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4529,8860,Vitamin b1 deficiency,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4530,8860,Thiamine deficiency,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4531,9228,Teratogenic agent,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4532,9228,Teratogenic,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4533,9380,Anti scorbutic,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4534,9273,Anti-blocking agent,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4535,9273,Anti blocking agent,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4536,9829,Shaving spray,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4537,9051,3-hydroxyacyl-lchad,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4538,9051,3-hydroxy-long-chain-acyl-coa dehydrogenase deficiency,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4539,9051,Lcad,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4540,9051,Lchad,,,,,,,2018-02-27 00:23:53 UTC,2018-02-27 00:23:53 UTC
4541,9466,Anti-skid agent,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4542,9814,Immunosuppressive,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4543,9697,Anti atherosclerotic,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4544,9697,Antiarteriosclerotic,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4545,9697,Anti arteriosclerotic,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4546,10040,Mitochondrial dysfunction,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4547,8494,Prostate neoplasm,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4548,7906,Kidneys,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4549,9023,Guillain-barre syndrome,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4550,9023,Gbs,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4551,8285,Bronchiolitis,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4552,9037,Mckat deficiency,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4553,9646,Anti amnesic,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4554,9755,Anti tetanic,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4555,9755,Anti-tetanic,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4556,7828,Pancreatic secretion,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4557,9348,Fertiliser,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4558,8074, neurologic system,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4559,9685,Sedating agent,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4560,9685,Sedative agent,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4561,9685,Tranquilizer,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4562,7860,Womb,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4563,8666,Difficult breathing,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4564,8666,Labored breathing,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4565,9167,Recessive dopa-responsive dystonia,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4566,9167,Th deficiency,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4567,8966,Gamma glutamyltransferase deficiency,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4568,8200,Underactive thyroid,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4569,8200,Low thyroid,,,,,,,2018-02-27 00:23:54 UTC,2018-02-27 00:23:54 UTC
4570,10033,Pathogenic process,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4571,9799,Anti helmintic,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4572,9799,Anti-helmintic,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4573,8961,Gamma-aminobutyrate transaminase,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4574,8961,Gamma-amino butyric acid (gaba) transaminase deficiency,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4575,9950,Drug transport process,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4576,9950,Drug transport,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4577,8550,Peripheral arterial disease,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4578,8550,Paod,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4579,8550,Peripheral artery occlusive disease,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4580,8550,Pad,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4581,8550,Peripheral artery disease,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4582,8550,Pvd,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4583,9328,Pro-drug,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4584,8898,Central nervous system infection,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4585,10047,"Tumor suppression, molecular",,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4586,10047,Tumor suppression,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4587,8760,Hyperthreoninuria,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4588,9265,Surface-active agent,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4589,10111,Respiration,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4590,10111,Breath,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4591,8569,Aprt deficiency,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4592,8862,Alpha-methylacetoacetic aciduria,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4593,8862,2-methyll-3-hydroxybutyric acidemia,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4594,8862,Mitochondrial acetoacetyl-coa thiolase deficiency,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4595,8862,T2 deficiency,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4596,8862,3-oxothiolase deficiency,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4597,8862,3-ktd deficiency,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4598,8862,3-ketothiolase deficiency,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4599,8984,Gsd type iib,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4600,8984,Danon disease,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4601,9736,Anti pertussic,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4602,7763,Irrigation,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4603,7763,Intra-venous,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4604,9171,Urinary bladder calculi,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4605,9171,Bladder calculi,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4606,9171,Bladder stones,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
4607,9171,Cystoliths,,,,,,,2018-02-27 00:23:55 UTC,2018-02-27 00:23:55 UTC
